CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Telangana Circle,Hyderabad Region,Adilabad Division,Kuchanpalli B.O,504105,BO,Delivery,Nirmal,TELANGANA,19.0238574,78.4034188
Telangana Circle,Hyderabad Region,Adilabad Division,Pakpatla B.O,504105,BO,Delivery,Nirmal,TELANGANA,18.9909539,78.3344385
Telangana Circle,Hyderabad Region,Adilabad Division,Peechara B.O,504105,BO,Delivery,Nirmal,TELANGANA,19.017856,78.4126599
Telangana Circle,Hyderabad Region,Adilabad Division,Siddalkunta B.O,504105,BO,Delivery,Nirmal,TELANGANA,19.0211899,78.3728456
Telangana Circle,Hyderabad Region,Karimnagar Division,Nerella B.O,505405,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.299599,78.819501
Telangana Circle,Hyderabad Region,Karimnagar Division,Tangallapalli B.O,505405,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.368322,78.816626
Telangana Circle,Hyderabad Region,Karimnagar Division,Stambampalli B.O,505302,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.495785,78.905311
Telangana Circle,Hyderabad Region,Karimnagar Division,Anupur B.O,505302,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.423448,78.873838
Telangana Circle,Hyderabad Region,Karimnagar Division,Repaka B.O,505528,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.264031,78.977194
Telangana Circle,Hyderabad Region,Karimnagar Division,Ananthapalli B.O,505524,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.547909,78.921994
Telangana Circle,Hyderabad Region,Karimnagar Division,Vilasagar B.O,505524,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.472719,78.966272
Telangana Circle,Hyderabad Region,Karimnagar Division,Peddapur B.O,505415,BO,Delivery,PEDDAPALLI,TELANGANA,18.6186216,79.2169433
Telangana Circle,Hyderabad Region,Karimnagar Division,Manwada B.O,505401,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.399465,78.966765
Telangana Circle,Hyderabad Region,Karimnagar Division,Pothur B.O,505401,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.392542,78.992257
Telangana Circle,Hyderabad Region,Karimnagar Division,Cheerlavancha B.O,505302,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.390721,78.918722
Telangana Circle,Hyderabad Region,Karimnagar Division,Mukshanpet B.O,505402,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.310518,78.97125
Telangana Circle,Hyderabad Region,Karimnagar Division,Rahimkhanpet B.O,505402,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.32134,78.93519
Telangana Circle,Hyderabad Region,Nalgonda Division,Koratkal B.O,508244,BO,Delivery,NALGONDA,TELANGANA,17.123,78.1345
Telangana Circle,Hyderabad Region,Nizamabad Division,JALALPUR B.O,503201,BO,Delivery,NIZAMABAD,TELANGANA,18.8959577,78.3240651
Telangana Circle,Hyderabad Region,Hanamkonda Division,Abdulnagaram B.O,506145,BO,Delivery,JANGOAN,TELANGANA,17.9319733,79.23069
Telangana Circle,Hyderabad Region,Hanamkonda Division,Venkatadripet B.O,506145,BO,Delivery,JANGOAN,TELANGANA,17.9350866,79.32012
Telangana Circle,Hyderabad Region,Karimnagar Division,Mirzapur B.O,505466,BO,Delivery,SIDDIPET,TELANGANA,18.103301,79.25535
Telangana Circle,Hyderabad Region,Karimnagar Division,Ramavaram B.O,505466,BO,Delivery,SIDDIPET,TELANGANA,18.017925,79.130863
Telangana Circle,Hyderabad Region,Karimnagar Division,Kallepalli B.O,505528,BO,Delivery,SIDDIPET,TELANGANA,18.277665,79.001355
Telangana Circle,Hyderabad Region,Karimnagar Division,Gundaram B.O,505528,BO,Delivery,SIDDIPET,TELANGANA,18.245551,78.981185
Telangana Circle,Hyderabad Region,Karimnagar Division,Kuchanapalli B.O,505467,BO,Delivery,SIDDIPET,TELANGANA,18.117011,79.171697
Telangana Circle,Hyderabad Region,Karimnagar Division,Sriramulapalli B.O,505467,BO,Delivery,SIDDIPET,TELANGANA,18.167278,79.133706
Telangana Circle,Hyderabad Region,Karimnagar Division,Durshed B.O,505002,BO,Delivery,KARIMNAGAR,TELANGANA,18.460263,79.184239
Telangana Circle,Hyderabad Region,Karimnagar Division,Kamanpur B.O,505002,BO,Delivery,KARIMNAGAR,TELANGANA,18.464049,79.10712
Telangana Circle,Hyderabad Region,Karimnagar Division,Sarvareddypalli B.O,505531,BO,Delivery,KARIMNAGAR,TELANGANA,18.628248,79.076028
Telangana Circle,Hyderabad Region,Karimnagar Division,Shanagar B.O,505531,BO,Delivery,KARIMNAGAR,TELANGANA,18.567562,79.052854
Telangana Circle,Hyderabad Region,Karimnagar Division,Baswapur B.O,505473,BO,Delivery,SIDDIPET,TELANGANA,18.102759,79.056029
Telangana Circle,Hyderabad Region,Karimnagar Division,Regulapalli B.O,505473,BO,Delivery,SIDDIPET,TELANGANA,18.207805,79.008822
Telangana Circle,Hyderabad Region,Hanamkonda Division,Dabbakunta Palli B.O,506221,BO,Delivery,JANGOAN,TELANGANA,17.7954983,78.9449683
Telangana Circle,Hyderabad Region,Hanamkonda Division,Tammadapalli B.O,506221,BO,Delivery,JANGOAN,TELANGANA,17.7526766,79.03535
Telangana Circle,Hyderabad Region,Khammam Division,Turakagudem B.O,507159,BO,Delivery,KHAMMAM,TELANGANA,17.212,79.9573
Telangana Circle,Hyderabad Region,Khammam Division,Ambarupeta B.O,507203,BO,Delivery,KHAMMAM,TELANGANA,16.91504,80.35795
Telangana Circle,Hyderabad Region,Khammam Division,Atukuru B.O,507203,BO,Delivery,KHAMMAM,TELANGANA,16.9233022,80.363074
Telangana Circle,Hyderabad Region,Khammam Division,Chilkur B.O,507203,BO,Delivery,KHAMMAM,TELANGANA,16.91504,80.35795
Telangana Circle,Hyderabad Region,Khammam Division,Mahadevapuram B.O,507203,BO,Delivery,KHAMMAM,TELANGANA,16.91504,80.35795
Telangana Circle,Hyderabad Region,Khammam Division,Ammagudem B.O,507160,BO,Delivery,KHAMMAM,TELANGANA,17.1365131,80.0105128
Telangana Circle,Hyderabad Region,Khammam Division,Tirumalapuram B.O,507160,BO,Delivery,KHAMMAM,TELANGANA,17.0838844,80.0457951
Telangana Circle,Hyderabad Region,Khammam Division,Chowtapalli B.O,507161,BO,Delivery,KHAMMAM,TELANGANA,17.33605,79.8809
Telangana Circle,Hyderabad Region,Khammam Division,Mohammadapuram B.O,507161,BO,Delivery,KHAMMAM,TELANGANA,17.33605,79.8809
Telangana Circle,Hyderabad Region,Khammam Division,Medidepalli B.O,507161,BO,Delivery,KHAMMAM,TELANGANA,17.33605,79.8809
Telangana Circle,Hyderabad Region,Khammam Division,Annaruguda B.O,507167,BO,Delivery,KHAMMAM,TELANGANA,17.2057,80.4157
Telangana Circle,Hyderabad Region,Hanamkonda Division,Kondapur B.O,506367,BO,Delivery,SIDDIPET,TELANGANA,17.9920223,79.1334858
Telangana Circle,Hyderabad Region,Hanamkonda Division,Nagapuri B.O,506223,BO,Delivery,SIDDIPET,TELANGANA,17.8618449,78.884862
Telangana Circle,Hyderabad Region,Hanamkonda Division,Aknoor B.O,506223,BO,Delivery,SIDDIPET,TELANGANA,17.972317,79.0232143
Telangana Circle,Hyderabad Region,Hanamkonda Division,Arjunpatla B.O,506223,BO,Delivery,SIDDIPET,TELANGANA,18.000744,79.0011861
Telangana Circle,Hyderabad Region,Hanamkonda Division,Gagillapur B.O,506367,BO,Delivery,SIDDIPET,TELANGANA,17.9396041,79.0500485
Telangana Circle,Hyderabad Region,Khammam Division,Polepalli,507003,BO,Delivery,KHAMMAM,TELANGANA,17.298912,80.11947
Telangana Circle,Hyderabad Region,Khammam Division,Guravaigudem B.O,507159,BO,Delivery,KHAMMAM,TELANGANA,17.2252579,79.953436
Telangana Circle,Hyderabad Region,Khammam Division,Jakkepalli B.O,507159,BO,Delivery,KHAMMAM,TELANGANA,17.1848595,79.9565978
Telangana Circle,Hyderabad Region,Khammam Division,Dendukuru B.O,507203,BO,Delivery,KHAMMAM,TELANGANA,16.8917435,80.3970873
Telangana Circle,Hyderabad Region,Adilabad Division,Boregaon B.O,504101,BO,Delivery,Nirmal,TELANGANA,17.0477624,80.0981868
Telangana Circle,Hyderabad Region,Adilabad Division,Doderna B.O,504103,BO,Delivery,Nirmal,TELANGANA,19.1927671,77.9510209
Telangana Circle,Hyderabad Region,Adilabad Division,Kubeer B.O,504103,BO,Delivery,Nirmal,TELANGANA,19.2580941,77.9438811
Telangana Circle,Hyderabad Region,Adilabad Division,Sawli B.O,504103,BO,Delivery,Nirmal,TELANGANA,19.1927671,77.9510209
Telangana Circle,Hyderabad Region,Adilabad Division,Chincholi Malak B.O,504110,BO,Delivery,Nirmal,TELANGANA,19.1913185,78.2334923
Telangana Circle,Hyderabad Region,Adilabad Division,Ponkur B.O,504110,BO,Delivery,Nirmal,TELANGANA,19.2716153,78.2162832
Telangana Circle,Hyderabad Region,Adilabad Division,Sarangapur B.O,504110,BO,Delivery,Nirmal,TELANGANA,19.2111787,78.2547339
Telangana Circle,Hyderabad Region,Adilabad Division,Mujgi B.O,504306,BO,Delivery,Nirmal,TELANGANA,19.0727835,78.3557774
Telangana Circle,Hyderabad Region,Adilabad Division,Sirgapur B.O,504306,BO,Delivery,Nirmal,TELANGANA,19.0893194,78.2824951
Telangana Circle,Hyderabad Region,Adilabad Division,Dilwarpur B.O,504203,BO,Delivery,Nirmal,TELANGANA,19.2587826,78.6114999
Telangana Circle,Hyderabad Region,Adilabad Division,Pata Yellapur B.O,504203,BO,Delivery,Nirmal,TELANGANA,19.0786351,78.6824194
Telangana Circle,Hyderabad Region,Adilabad Division,Surjapur B.O,504203,BO,Delivery,Nirmal,TELANGANA,19.0194911,78.6377459
Telangana Circle,Hyderabad Region,Adilabad Division,Beernandi B.O,504203,BO,Delivery,Nirmal,TELANGANA,19.1153278,78.7132536
Telangana Circle,Hyderabad Region,Adilabad Division,Sathanpalli B.O,504203,BO,Delivery,Nirmal,TELANGANA,19.0753224,78.6686207
Telangana Circle,Hyderabad Region,Adilabad Division,Andukur B.O,504109,BO,Delivery,Nirmal,TELANGANA,19.1385565,78.1051246
Telangana Circle,Hyderabad Region,Adilabad Division,Gulmadag B.O,504109,BO,Delivery,Nirmal,TELANGANA,19.1549897,78.0880128
Telangana Circle,Hyderabad Region,Adilabad Division,Koratkal B.O,504310,BO,Delivery,Nirmal,TELANGANA,19.050525,78.5014759
Telangana Circle,Hyderabad Region,Adilabad Division,Ponkal B.O,504310,BO,Delivery,Nirmal,TELANGANA,18.9905808,78.5376906
Telangana Circle,Hyderabad Region,Adilabad Division,Medpalli B.O,504310,BO,Delivery,Nirmal,TELANGANA,19.1147745,78.3774677
Telangana Circle,Hyderabad Region,Adilabad Division,Puspur B.O,504102,BO,Delivery,Nirmal,TELANGANA,19.0405015,78.0366614
Telangana Circle,Hyderabad Region,Adilabad Division,Manmad B.O,504104,BO,Delivery,Nirmal,TELANGANA,19.0594562,78.1143922
Telangana Circle,Hyderabad Region,Adilabad Division,New Pipri B.O,504104,BO,Delivery,Nirmal,TELANGANA,18.985036,78.1218108
Telangana Circle,Hyderabad Region,Adilabad Division,Gadchanda B.O,504104,BO,Delivery,Nirmal,TELANGANA,19.0011256,78.1507423
Telangana Circle,Hyderabad Region,Adilabad Division,Panchagudi B.O,504104,BO,Delivery,Nirmal,TELANGANA,19.1085319,78.1607186
Telangana Circle,Hyderabad Region,Adilabad Division,Raipur K B.O,504104,BO,Delivery,Nirmal,TELANGANA,19.0189388,78.0664916
Telangana Circle,Hyderabad Region,Nizamabad Division,BASWAPUR B.O,503101,BO,Delivery,KAMAREDDY,TELANGANA,18.1516501,78.4131977
Telangana Circle,Hyderabad Region,Nizamabad Division,BASWAPUR B.O,503305,BO,Delivery,KAMAREDDY,TELANGANA,18.3605683,77.6035566
Telangana Circle,Hyderabad Region,Nizamabad Division,KACHAPUR B.O,503101,BO,Delivery,KAMAREDDY,TELANGANA,18.1985657,78.453949
Telangana Circle,Hyderabad Region,Nalgonda Division,Devathapalli B.O,508243,BO,Delivery,NALGONDA,TELANGANA,16.7807234,78.9483906
Telangana Circle,Hyderabad Region,Nalgonda Division,Mustipalli B.O,508243,BO,Delivery,NALGONDA,TELANGANA,16.76866,78.965435
Telangana Circle,Hyderabad Region,Adilabad Division,Kowtha Buzurg  B.O,504304,BO,Delivery,ADILABAD,TELANGANA,19.3779997,78.3671564
Telangana Circle,Hyderabad Region,Adilabad Division,Dhannoor B.O,504304,BO,Delivery,ADILABAD,TELANGANA,19.3117841,78.3280359
Telangana Circle,Hyderabad Region,Khammam Division,Jilugumadu,507203,BO,Delivery,KHAMMAM,TELANGANA,16.933086,80.364784
Telangana Circle,Hyderabad Region,Khammam Division,Chennaram B.O,507160,BO,Delivery,KHAMMAM,TELANGANA,17.1191365,79.9912915
Telangana Circle,Hyderabad Region,Khammam Division,Koratlagudem B.O,507160,BO,Delivery,KHAMMAM,TELANGANA,17.10185,80.02553
Telangana Circle,Hyderabad Region,Khammam Division,Mandrajupalli B.O,507160,BO,Delivery,KHAMMAM,TELANGANA,17.10185,80.02553
Telangana Circle,Hyderabad Region,Khammam Division,Mujjugudem B.O,507160,BO,Delivery,KHAMMAM,TELANGANA,17.121754,80.0737374
Telangana Circle,Hyderabad Region,Khammam Division,Nachepalli B.O,507160,BO,Delivery,KHAMMAM,TELANGANA,17.10185,80.02553
Telangana Circle,Hyderabad Region,Khammam Division,Surdepalli B.O,507160,BO,Delivery,KHAMMAM,TELANGANA,17.10185,80.02553
Telangana Circle,Hyderabad Region,Khammam Division,Bhagyathaveedu B.O,507157,BO,Delivery,KHAMMAM,TELANGANA,17.219647,79.9136571
Telangana Circle,Hyderabad Region,Khammam Division,Eswaramadharam B.O,507157,BO,Delivery,KHAMMAM,TELANGANA,17.20997,79.89311
Telangana Circle,Hyderabad Region,Khammam Division,Jujjularaopet B.O,507157,BO,Delivery,KHAMMAM,TELANGANA,17.219644,79.9136601
Telangana Circle,Hyderabad Region,Khammam Division,Nayakangudem B.O,507157,BO,Delivery,KHAMMAM,TELANGANA,17.1969292,79.889154
Telangana Circle,Hyderabad Region,Khammam Division,Rajupeta B.O,507157,BO,Delivery,KHAMMAM,TELANGANA,17.20997,79.89311
Telangana Circle,Hyderabad Region,Khammam Division,Jallepalli B.O,507183,BO,Delivery,KHAMMAM,TELANGANA,17.3735282,79.9675201
Telangana Circle,Hyderabad Region,Khammam Division,Patharlapahad B.O,507183,BO,Delivery,KHAMMAM,TELANGANA,17.34964,80.0071
Telangana Circle,Hyderabad Region,Khammam Division,Tetlapahad B.O,507183,BO,Delivery,KHAMMAM,TELANGANA,17.34964,80.0071
Telangana Circle,Hyderabad Region,Khammam Division,Tippareddiguem B.O,507183,BO,Delivery,KHAMMAM,TELANGANA,17.34964,80.0071
Telangana Circle,Hyderabad Region,Khammam Division,Mallaram B.O,507304,BO,Delivery,KHAMMAM,TELANGANA,16.9966973,80.3714246
Telangana Circle,Hyderabad Region,Khammam Division,Paladugu B.O,507304,BO,Delivery,KHAMMAM,TELANGANA,16.9966973,80.3714246
Telangana Circle,Hyderabad Region,Khammam Division,Repalle B.O,507304,BO,Delivery,KHAMMAM,TELANGANA,16.9966963,80.3714256
Telangana Circle,Hyderabad Region,Khammam Division,JALIMUDI,507304,BO,Delivery,KHAMMAM,TELANGANA,17.05522,80.381523
Telangana Circle,Hyderabad Region,Khammam Division,Bachodu B.O,507161,BO,Delivery,KHAMMAM,TELANGANA,17.3014743,79.9003716
Telangana Circle,Hyderabad Region,Adilabad Division,Gokonda B.O,504304,BO,Delivery,ADILABAD,TELANGANA,19.40102,78.270395
Telangana Circle,Hyderabad Region,Adilabad Division,Karathwada B.O,504304,BO,Delivery,ADILABAD,TELANGANA,19.3467116,78.2926283
Telangana Circle,Hyderabad Region,Adilabad Division,Bheemsari B.O,504002,BO,Delivery,ADILABAD,TELANGANA,19.6667,78.5333
Telangana Circle,Hyderabad Region,Adilabad Division,Yapalguda B.O,504002,BO,Delivery,ADILABAD,TELANGANA,19.6511982,78.6058242
Telangana Circle,Hyderabad Region,Adilabad Division,Mukhra Buzurg B.O,504307,BO,Delivery,ADILABAD,TELANGANA,19.4127724,78.452459
Telangana Circle,Hyderabad Region,Adilabad Division,Narsapur B.O,504307,BO,Delivery,ADILABAD,TELANGANA,19.3530264,78.5263305
Telangana Circle,Hyderabad Region,Adilabad Division,Adegaon B.O,504307,BO,Delivery,ADILABAD,TELANGANA,19.429257,78.4354042
Telangana Circle,Hyderabad Region,Adilabad Division,Girjam B.O,504307,BO,Delivery,ADILABAD,TELANGANA,19.4111156,78.4723527
Telangana Circle,Hyderabad Region,Adilabad Division,Kokasmannur B.O,504307,BO,Delivery,ADILABAD,TELANGANA,19.4127724,78.452459
Telangana Circle,Hyderabad Region,Adilabad Division,Tembi B.O,504307,BO,Delivery,ADILABAD,TELANGANA,19.500488,78.4041297
Telangana Circle,Hyderabad Region,Adilabad Division,Devapur B.O,504308,BO,Delivery,ADILABAD,TELANGANA,19.5366707,78.6029862
Telangana Circle,Hyderabad Region,Adilabad Division,Kolahari B.O,504308,BO,Delivery,ADILABAD,TELANGANA,19.5054061,78.5263305
Telangana Circle,Hyderabad Region,Adilabad Division,Palli B B.O,504308,BO,Delivery,ADILABAD,TELANGANA,19.0502023,78.198527
Telangana Circle,Hyderabad Region,Karimnagar Division,Chinnalingapur B.O,505405,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.280733,78.839157
Telangana Circle,Hyderabad Region,Karimnagar Division,Mandepalli B.O,505405,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.359728,78.794224
Telangana Circle,Hyderabad Region,Karimnagar Division,Chekkapalli B.O,505302,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.527527,78.852439
Telangana Circle,Hyderabad Region,Karimnagar Division,Marpaka B.O,505302,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.453942,78.825316
Telangana Circle,Hyderabad Region,Karimnagar Division,Dacharam B.O,505405,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.248485,79.054828
Telangana Circle,Hyderabad Region,Karimnagar Division,Korem B.O,505524,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.532564,78.912558
Telangana Circle,Hyderabad Region,Karimnagar Division,Mallapur B.O,505415,BO,Delivery,PEDDAPALLI,TELANGANA,18.652647,79.157395
Telangana Circle,Hyderabad Region,Karimnagar Division,Pathipaka B.O,505415,BO,Delivery,PEDDAPALLI,TELANGANA,18.686607,79.141281
Telangana Circle,Hyderabad Region,Karimnagar Division,Kandikatkur B.O,505401,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.384234,78.963761
Telangana Circle,Hyderabad Region,Karimnagar Division,Kodurpak BO,505524,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.435145,78.940094
Telangana Circle,Hyderabad Region,Adilabad Division,Shantapur B.O,504308,BO,Delivery,ADILABAD,TELANGANA,19.475267,78.5362705
Telangana Circle,Hyderabad Region,Adilabad Division,Salawada B.O,504346,BO,Delivery,ADILABAD,TELANGANA,19.4375729,78.705103
Telangana Circle,Hyderabad Region,Adilabad Division,Shampur B.O,504346,BO,Delivery,ADILABAD,TELANGANA,19.4252185,78.7419528
Telangana Circle,Hyderabad Region,Adilabad Division,Wadegaon B.O,504346,BO,Delivery,ADILABAD,TELANGANA,19.5266915,78.7702894
Telangana Circle,Hyderabad Region,Adilabad Division,Dhanora B B.O,504346,BO,Delivery,ADILABAD,TELANGANA,19.7638624,78.7762104
Telangana Circle,Hyderabad Region,Adilabad Division,Jamni B.O,504313,BO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.3767474,78.954279
Telangana Circle,Hyderabad Region,Adilabad Division,Lingapur B.O,504313,BO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.2666466,79.0249516
Telangana Circle,Hyderabad Region,Adilabad Division,Sirpur B.O,504313,BO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.3396515,78.9472088
Telangana Circle,Hyderabad Region,Adilabad Division,Ashepalli B.O,504313,BO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.3750222,78.9740724
Telangana Circle,Hyderabad City Region,Sangareddy Division,Khanapur,502210,BO,Delivery,SANGAREDDY,TELANGANA,17.5995,77.7137
Telangana Circle,Hyderabad Region,Karimnagar Division,Jangaon B.O,505466,BO,Delivery,SIDDIPET,TELANGANA,18.082094,79.203669
Telangana Circle,Hyderabad Region,Karimnagar Division,Katkur B.O,505466,BO,Delivery,SIDDIPET,TELANGANA,18.037533,79.236166
Telangana Circle,Hyderabad Region,Karimnagar Division,Keshavapur B.O,505466,BO,Delivery,SIDDIPET,TELANGANA,18.08013,79.253504
Telangana Circle,Hyderabad Region,Karimnagar Division,Dacharam B.O,505528,BO,Delivery,SIDDIPET,TELANGANA,18.249757,79.055325
Telangana Circle,Hyderabad Region,Karimnagar Division,Chakunta B.O,505415,BO,Delivery,KARIMNAGAR,TELANGANA,18.537781,79.172416
Telangana Circle,Hyderabad Region,Karimnagar Division,Chityalapalli B.O,505415,BO,Delivery,KARIMNAGAR,TELANGANA,18.621346,79.136131
Telangana Circle,Hyderabad Region,Karimnagar Division,Nagunur B.O,505415,BO,Delivery,KARIMNAGAR,TELANGANA,18.498227,79.151216
Telangana Circle,Hyderabad Region,Karimnagar Division,Nagireddipur B.O,505445,BO,Delivery,KARIMNAGAR,TELANGANA,18.594183,79.026664
Telangana Circle,Hyderabad Region,Karimnagar Division,Venkataipalli B.O,505445,BO,Delivery,KARIMNAGAR,TELANGANA,18.56737,78.990004
Telangana Circle,Hyderabad Region,Karimnagar Division,Potlapalli B.O,505467,BO,Delivery,SIDDIPET,TELANGANA,18.144052,79.176182
Telangana Circle,Hyderabad Region,Karimnagar Division,Regonda B.O,505467,BO,Delivery,SIDDIPET,TELANGANA,18.098732,79.142396
Telangana Circle,Hyderabad Region,Karimnagar Division,Chengerla B.O,505469,BO,Delivery,KARIMNAGAR,TELANGANA,18.363626,79.23799
Telangana Circle,Hyderabad Region,Karimnagar Division,Porandla B.O,505469,BO,Delivery,KARIMNAGAR,TELANGANA,18.359402,79.199431
Telangana Circle,Hyderabad Region,Karimnagar Division,Chegurthi B.O,505002,BO,Delivery,KARIMNAGAR,TELANGANA,18.450929,79.217219
Telangana Circle,Hyderabad Region,Karimnagar Division,Laxmipur B.O,505531,BO,Delivery,KARIMNAGAR,TELANGANA,18.612794,79.096198
Telangana Circle,Hyderabad Region,Karimnagar Division,Ryalapalli B.O,505531,BO,Delivery,KARIMNAGAR,TELANGANA,18.657607,79.003758
Telangana Circle,Hyderabad Region,Karimnagar Division,Thirumalapur B.O,505531,BO,Delivery,KARIMNAGAR,TELANGANA,18.631176,79.058518
Telangana Circle,Hyderabad Region,Karimnagar Division,Nookalamarri B.O,505524,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.555985,78.847128
Telangana Circle,Hyderabad Region,Karimnagar Division,Ottimalla B.O,505524,BO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.546133,78.891985
Telangana Circle,Hyderabad Region,Nalgonda Division,Maripadiga B.O,508101,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.564045,79.27462
Telangana Circle,Hyderabad Region,Nalgonda Division,Kolanpaka B.O,508101,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.6929133,79.0349133
Telangana Circle,Hyderabad Region,Nalgonda Division,Seetarampur B.O,508101,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.5508466,79.2438066
Telangana Circle,Hyderabad Region,Nalgonda Division,Sharajpet B.O,508101,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.6255233,79.1080366
Telangana Circle,Hyderabad Region,Nalgonda Division,Paladugu B.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.3933,79.2024
Telangana Circle,Hyderabad Region,Nalgonda Division,Pallepahad B.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.5216016,79.1832016
Telangana Circle,Hyderabad Region,Nalgonda Division,Pallerla B.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4151749,79.1474049
Telangana Circle,Hyderabad Region,Nalgonda Division,Rahimkhanpeta B.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.47625,79.1957766
Telangana Circle,Hyderabad Region,Nalgonda Division,Katepally B.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4861433,79.046945
Telangana Circle,Hyderabad Region,Nalgonda Division,Koratikal B.O,508111,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.49448,79.1591283
Telangana Circle,Hyderabad Region,Nalgonda Division,Anantaram B.O,508117,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.5135766,78.84546
Telangana Circle,Hyderabad Region,Nalgonda Division,Chikatimamadi B.O,508117,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.599235,78.7497316
Telangana Circle,Hyderabad Region,Nalgonda Division,Baswapur B.O,508117,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.5648733,78.89573
Telangana Circle,Hyderabad Region,Nalgonda Division,Renikunta B.O.,508105,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.7154499,78.9081716
Telangana Circle,Hyderabad Region,Nalgonda Division,Laxmapuram B.O,508113,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.3497689,79.1161846
Telangana Circle,Hyderabad Region,Nalgonda Division,Maqdoompalli B.O,508285,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4594038,78.8705686
Telangana Circle,Hyderabad Region,Nalgonda Division,Nandanam B.O,508285,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4594077,78.9037236
Telangana Circle,Hyderabad Region,Nalgonda Division,Redlarepaka B.O,508285,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.4200446,78.9958093
Telangana Circle,Hyderabad Region,Nalgonda Division,Maryal B.O,508117,BO,Delivery,YADADRI BHUVANAGIRI,TELANGANA,17.56757,78.809645
Telangana Circle,Hyderabad Region,Suryapet Division,Takkellapahad B.O,508208,BO,Delivery,NALGONDA,TELANGANA,17.0012936,79.619344
Telangana Circle,Hyderabad Region,Suryapet Division,Tripuraram B.O,508208,BO,Delivery,NALGONDA,TELANGANA,16.8318636,79.4712643
Telangana Circle,Hyderabad Region,Suryapet Division,Rudraram B.O,508208,BO,Delivery,NALGONDA,TELANGANA,16.869938,79.5596782
Telangana Circle,Hyderabad Region,Suryapet Division,Indloor B.O,508247,BO,Delivery,NALGONDA,TELANGANA,17.0615778,79.4224999
Telangana Circle,Hyderabad Region,Suryapet Division,Chetlachennaram B.O,508247,BO,Delivery,NALGONDA,TELANGANA,16.9340446,79.2924088
Telangana Circle,Hyderabad Region,Suryapet Division,Chinnamadharam B.O,508247,BO,Delivery,NALGONDA,TELANGANA,16.9318368,79.3058186
Telangana Circle,Hyderabad Region,Suryapet Division,Topucharla B.O,508217,BO,Delivery,NALGONDA,TELANGANA,16.9778967,79.5105853
Telangana Circle,Hyderabad Region,Suryapet Division,Kondrapole B.O,508355,BO,Delivery,NALGONDA,TELANGANA,16.7919934,79.6118285
Telangana Circle,Hyderabad Region,Suryapet Division,Damaracherla B.O,508355,BO,Delivery,NALGONDA,TELANGANA,16.7251757,79.6458245
Telangana Circle,Hyderabad Region,Suryapet Division,Kalmalcheruvu B.O,508201,BO,Delivery,SURYAPET,TELANGANA,16.8249566,79.7499916
